category,query_group,query,best_rank,url,title,body_char_count,image_count,heading_count,quality_score,quality_eligible,fetch_verdict,collected_at
shopping,sports_leisure,골프 거리측정기 후기 비교,2,https://blog.naver.com/jejupr/224381087674,"압도적 가벼움! 주머니 주머니에 쏙 들어가는 72g 초경량, 캐디톡 미니온2 골프 거리측정기 [제품 정보]",3433,45,10,95,True,strong_ok,2026-08-30T00:14:04+09:00
shopping,sports_leisure,캠핑 선풍기 추천 후기,2,https://blog.naver.com/yunchuuu/224379786639,무선 선풍기 벤딕트 써큘레이터 가정용 BLDC 추천 솔직 후기,2300,24,12,95,True,strong_ok,2026-08-30T00:14:05+09:00
shopping,sports_leisure,러닝화 추천 착용 후기,2,https://blog.naver.com/dldnrdlf913/224375513018,러닝 발복보호대 추천 발 안쪽이 아플때 발목보호대 착용해본 후기 내돈내산,2739,15,12,95,True,strong_ok,2026-08-30T00:14:05+09:00
shopping,baby_pet,강아지 간식 추천 급여 후기,2,https://blog.naver.com/angel9206/224382827487,강아지 원물간식 추천 / 스위피 오독오독 강아지 간식 내돈내산 후기,1070,28,12,75,True,strong_ok,2026-08-30T00:14:05+09:00
shopping,baby_pet,아기 장난감 추천 사용 후기,2,https://blog.naver.com/twinkle_mina/224388066550,두돌아기 쭉 쓰는 3살 4살 장난감 여아장난감 마이리틀타이거 역할놀이 2종 후기,2411,30,12,95,True,strong_ok,2026-08-30T00:14:06+09:00
shopping,home_appliance,무선 선풍기 추천 후기,3,https://blog.naver.com/andher/224379245148,무인양품추천 폴더블 탁상 소형 무선 미니 스탠드 선풍기 후기,1401,11,12,87,True,strong_ok,2026-08-30T00:14:05+09:00
shopping,home_appliance,로봇청소기 추천 비교 후기,3,https://blog.naver.com/rozyontheroad/224378905498,가성비로봇청소기 추천 최강희로봇청소기 JONR 존알 T5 PRO GEN2 러그 청소 후기,1225,19,12,87,True,strong_ok,2026-08-30T00:14:06+09:00
shopping,home_appliance,음식물처리기 후기 장단점,3,https://blog.naver.com/choi__bb/224382752013,"쿠쿠 음식물처리기 블루벤트 장단점 비교, 직접 써본 솔직후기",2141,21,12,95,True,strong_ok,2026-08-30T00:14:06+09:00
shopping,home_appliance,무선청소기 추천 사용 후기,3,https://blog.naver.com/raonhilzo/224370262667,무선 에어건 추천! 벤딕트 마하1 차량용 청소기 사용 후기,1640,25,12,87,True,strong_ok,2026-08-30T00:14:07+09:00
shopping,digital_it,노트북 추천 사용 후기,3,https://blog.naver.com/jn2en/224382490425,대학생 맥북 사용 후기(맥북에어 2020 인텔칩) (대학생 노트북 추천),5173,8,12,91,True,strong_ok,2026-08-30T00:14:07+09:00
shopping,digital_it,블루투스 이어폰 추천 비교,3,https://blog.naver.com/topkkss/224374964241,"애플 에어팟 프로 3 추천, 블루투스 무선 이어폰 살만할까?",2937,8,12,91,True,strong_ok,2026-08-30T00:14:07+09:00
